"ID","Category","Name","Severity","Result","Recommended","TestResult","SeverityFinding"
"18.10.9.1.3","Administrative Templates: Windows Components","BitLocker Drive Encryption: Fixed Data Drives: Choose how BitLocker-protected fixed drives can be recovered: Allow data recovery agent","Passed","Registry value created/modified","","Passed",""
"18.10.9.1.4","Administrative Templates: Windows Components","BitLocker Drive Encryption: Fixed Data Drives: Choose how BitLocker-protected fixed drives can be recovered: Recovery Password","Passed","Registry value created/modified","","Passed",""
"18.10.9.1.5","Administrative Templates: Windows Components","BitLocker Drive Encryption: Fixed Data Drives: Choose how BitLocker-protected fixed drives can be recovered: Recovery Key","Passed","Registry value created/modified","","Passed",""
"18.10.9.1.6","Administrative Templates: Windows Components","BitLocker Drive Encryption: Fixed Data Drives: Choose how BitLocker-protected fixed drives can be recovered: Omit recovery options from the BitLocker setup wizard","Passed","Registry value created/modified","","Passed",""
"18.10.9.1.7","Administrative Templates: Windows Components","BitLocker Drive Encryption: Fixed Data Drives: Choose how BitLocker-protected fixed drives can be recovered: Save BitLocker recovery information to AD DS for fixed data drives","Passed","Registry value created/modified","","Passed",""
"18.10.9.1.8","Administrative Templates: Windows Components","BitLocker Drive Encryption: Fixed Data Drives: Choose how BitLocker-protected fixed drives can be recovered: Configure storage of BitLocker recovery information to AD DS","Passed","Registry value created/modified","","Passed",""
"18.10.9.1.9","Administrative Templates: Windows Components","BitLocker Drive Encryption: Fixed Data Drives: Choose how BitLocker-protected fixed drives can be recovered: Do not enable BitLocker until recovery information is stored to AD DS for fixed data drives","Passed","Registry value created/modified","","Passed",""
"18.10.9.1.10","Administrative Templates: Windows Components","BitLocker Drive Encryption: Fixed Data Drives: Configure use of hardware-based encryption for fixed data drives","Passed","Registry value created/modified","","Passed",""
"18.10.9.1.11","Administrative Templates: Windows Components","BitLocker Drive Encryption: Fixed Data Drives: Configure use of passwords for fixed data drives","Passed","Registry value created/modified","","Passed",""
"18.10.9.1.12","Administrative Templates: Windows Components","BitLocker Drive Encryption: Fixed Data Drives: Configure use of smart cards on fixed data drives","Passed","Registry value created/modified","","Passed",""
"18.10.9.1.13","Administrative Templates: Windows Components","BitLocker Drive Encryption: Fixed Data Drives: Configure use of smart cards on fixed data drives: Require use of smart cards on fixed data drives","Passed","Registry value created/modified","","Passed",""
"18.10.9.2.1","Administrative Templates: Windows Components","BitLocker Drive Encryption: Operating System Drives: Allow enhanced PINs for startup","Passed","Registry value created/modified","","Passed",""
"18.10.9.2.2","Administrative Templates: Windows Components","BitLocker Drive Encryption: Operating System Drives: Allow Secure Boot for integrity validation","Passed","Registry value created/modified","","Passed",""
"18.10.9.2.3","Administrative Templates: Windows Components","BitLocker Drive Encryption: Operating System Drives: Choose how BitLocker-protected operating system drives can be recovered","Passed","Registry value created/modified","","Passed",""
"18.10.9.2.4","Administrative Templates: Windows Components","BitLocker Drive Encryption: Operating System Drives: Choose how BitLocker-protected operating system drives can be recovered: Allow data recovery agent","Passed","Registry value created/modified","","Passed",""
"18.10.9.2.5","Administrative Templates: Windows Components","BitLocker Drive Encryption: Operating System Drives: Choose how BitLocker-protected operating system drives can be recovered: Recovery Password","Passed","Registry value created/modified","","Passed",""
"18.10.9.2.6","Administrative Templates: Windows Components","BitLocker Drive Encryption: Operating System Drives: Choose how BitLocker-protected operating system drives can be recovered: Recovery Key","Passed","Registry value created/modified","","Passed",""
"18.10.9.2.7","Administrative Templates: Windows Components","BitLocker Drive Encryption: Operating System Drives: Choose how BitLocker-protected operating system drives can be recovered: Omit recovery options from the BitLocker setup wizard","Passed","Registry value created/modified","","Passed",""
"18.10.9.2.8","Administrative Templates: Windows Components","BitLocker Drive Encryption: Operating System Drives: Choose how BitLocker-protected operating system drives can be recovered: Save BitLocker recovery information to AD DS for operating system drives","Passed","Registry value created/modified","","Passed",""
"18.10.9.2.9","Administrative Templates: Windows Components","BitLocker Drive Encryption: Operating System Drives: Choose how BitLocker-protected operating system drives can be recovered: Configure storage of BitLocker recovery information to AD DS","Passed","Registry value created/modified","","Passed",""
"18.10.9.2.10","Administrative Templates: Windows Components","BitLocker Drive Encryption: Operating System Drives: Choose how BitLocker-protected operating system drives can be recovered: Do not enable BitLocker until recovery information is stored to AD DS for operating system drives","Passed","Registry value created/modified","","Passed",""
"18.10.9.2.11","Administrative Templates: Windows Components","BitLocker Drive Encryption: Operating System Drives: Configure use of hardware-based encryption for operating system drives: Restrict crypto algorithms or cipher suites","Passed","Registry value created/modified","","Passed",""
"18.10.9.2.12","Administrative Templates: Windows Components","BitLocker Drive Encryption: Operating System Drives: Configure use of passwords for operating system drives","Passed","Registry value created/modified","","Passed",""
"18.10.9.2.13","Administrative Templates: Windows Components","BitLocker Drive Encryption: Operating System Drives: Require additional authentication at startup","Passed","Registry value created/modified","","Passed",""
"18.10.9.2.14","Administrative Templates: Windows Components","BitLocker Drive Encryption: Operating System Drives: Require additional authentication at startup: Allow BitLocker without a compatible TPM","Passed","Registry value created/modified","","Passed",""
"18.10.9.3.1","Administrative Templates: Windows Components","BitLocker Drive Encryption: Removable Data Drives: Allow access to BitLocker-protected removable data drives from earlier versions of Windows","Passed","Registry value created/modified","","Passed",""
"18.10.9.3.2","Administrative Templates: Windows Components","BitLocker Drive Encryption: Removable Data Drives: Choose how BitLocker-protected removable drives can be recovered","Passed","Registry value created/modified","","Passed",""
"18.10.9.3.3","Administrative Templates: Windows Components","BitLocker Drive Encryption: Removable Data Drives: Choose how BitLocker-protected removable drives can be recovered: Allow data recovery agent","Passed","Registry value created/modified","","Passed",""
"18.10.9.3.4","Administrative Templates: Windows Components","BitLocker Drive Encryption: Removable Data Drives: Choose how BitLocker-protected removable drives can be recovered: Recovery Password","Passed","Registry value created/modified","","Passed",""
"18.10.9.3.5","Administrative Templates: Windows Components","BitLocker Drive Encryption: Removable Data Drives: Choose how BitLocker-protected removable drives can be recovered: Recovery Key","Passed","Registry value created/modified","","Passed",""
"18.10.9.3.6","Administrative Templates: Windows Components","BitLocker Drive Encryption: Removable Data Drives: Choose how BitLocker-protected removable drives can be recovered: Omit recovery options from the BitLocker setup wizard","Passed","Registry value created/modified","","Passed",""
"18.10.9.3.7","Administrative Templates: Windows Components","BitLocker Drive Encryption: Removable Data Drives: Choose how BitLocker-protected removable drives can be recovered: Save BitLocker recovery information to AD DS for removable data drives","Passed","Registry value created/modified","","Passed",""
"18.10.9.3.8","Administrative Templates: Windows Components","BitLocker Drive Encryption: Removable Data Drives: Choose how BitLocker-protected removable drives can be recovered: Configure storage of BitLocker recovery information to AD DS","Passed","Registry value created/modified","","Passed",""
"18.10.9.3.9","Administrative Templates: Windows Components","BitLocker Drive Encryption: Removable Data Drives: Choose how BitLocker-protected removable drives can be recovered: Choose how BitLocker-protected removable drives can be recovered: Do not enable BitLocker until recovery information is stored to AD DS for removable data drives","Passed","Registry value created/modified","","Passed",""
"18.10.9.3.10","Administrative Templates: Windows Components","BitLocker Drive Encryption: Removable Data Drives: Configure use of hardware-based encryption for removable data drives","Passed","Registry value created/modified","","Passed",""
"18.10.9.3.11","Administrative Templates: Windows Components","BitLocker Drive Encryption: Removable Data Drives: Configure use of passwords for removable data drives","Passed","Registry value created/modified","","Passed",""
"18.10.9.3.12","Administrative Templates: Windows Components","BitLocker Drive Encryption: Removable Data Drives: Configure use of smart cards on removable data drives","Passed","Registry value created/modified","","Passed",""
"18.10.9.3.13","Administrative Templates: Windows Components","BitLocker Drive Encryption: Removable Data Drives: Configure use of smart cards on removable data drives: Require use of smart cards on removable data drives","Passed","Registry value created/modified","","Passed",""
"18.10.9.3.14","Administrative Templates: Windows Components","BitLocker Drive Encryption: Removable Data Drives: Deny write access to removable drives not protected by BitLocker","Passed","Registry key created","","Passed",""
"18.10.9.3.14","Administrative Templates: Windows Components","BitLocker Drive Encryption: Removable Data Drives: Deny write access to removable drives not protected by BitLocker","Passed","Registry value created/modified","","Passed",""
"18.10.9.3.15","Administrative Templates: Windows Components","BitLocker Drive Encryption: Removable Data Drives: Do not allow write access to devices configured in another organization","Passed","Registry value created/modified","","Passed",""
"18.10.9.4","Administrative Templates: Windows Components","BitLocker Drive Encryption: Disable new DMA devices when this computer is locked","Passed","Registry value created/modified","","Passed",""
"18.10.10.1","Administrative Templates: Windows Components","Camera: Allow Use of Camera","Passed","Registry key created","","Passed",""
"18.10.10.1","Administrative Templates: Windows Components","Camera: Allow Use of Camera","Passed","Registry value created/modified","","Passed",""
"18.10.12.1","Administrative Templates: Windows Components","Cloud Content: Turn off cloud consumer account state content","Passed","Registry key created","","Passed",""
"18.10.12.1","Administrative Templates: Windows Components","Cloud Content: Turn off cloud consumer account state content","Passed","Registry value created/modified","","Passed",""
"18.10.12.2","Administrative Templates: Windows Components","Cloud Content: Turn off cloud optimized content","Passed","Registry value created/modified","","Passed",""
"18.10.12.3","Administrative Templates: Windows Components","Cloud Content: Turn off Microsoft consumer experiences","Passed","Registry value created/modified","","Passed",""
"18.10.13.1","Administrative Templates: Windows Components","Connect: Require pin for pairing","Passed","Registry key created","","Passed",""
"18.10.13.1","Administrative Templates: Windows Components","Connect: Require pin for pairing","Passed","Registry value created/modified","","Passed",""
"18.10.14.1","Administrative Templates: Windows Components","Credential User Interface: Do not display the password reveal button","Passed","Registry key created","","Passed",""
"18.10.14.1","Administrative Templates: Windows Components","Credential User Interface: Do not display the password reveal button","Passed","Registry value created/modified","","Passed",""
"18.10.14.2","Administrative Templates: Windows Components","Credential User Interface: Enumerate administrator accounts on elevation","Passed","Registry key created","","Passed",""
"18.10.14.2","Administrative Templates: Windows Components","Credential User Interface: Enumerate administrator accounts on elevation","Passed","Registry value created/modified","","Passed",""
"18.10.14.3","Administrative Templates: Windows Components","Credential User Interface: Prevent the use of security questions for local accounts","Passed","Registry value created/modified","","Passed",""
"18.10.15.1","Administrative Templates: Windows Components","Data Collection and Preview Builds: Allow Diagnostic Data","Passed","Registry value created/modified","","Passed",""
"18.10.15.2","Administrative Templates: Windows Components","Data Collection and Preview Builds: Configure Authenticated Proxy usage for the Connected User Experience and Telemetry service","Passed","Registry value created/modified","","Passed",""
"18.10.15.3","Administrative Templates: Windows Components","Data Collection and Preview Builds: Disable OneSettings Downloads","Passed","Registry value created/modified","","Passed",""
"18.10.15.4","Administrative Templates: Windows Components","Data Collection and Preview Builds: Do not show feedback notifications","Passed","Registry value created/modified","","Passed",""
"18.10.15.5","Administrative Templates: Windows Components","Data Collection and Preview Builds: Enable OneSettings Auditing","Passed","Registry value created/modified","","Passed",""
"18.10.15.6","Administrative Templates: Windows Components","Data Collection and Preview Builds: Limit Diagnostic Log Collection","Passed","Registry value created/modified","","Passed",""
"18.10.15.7","Administrative Templates: Windows Components","Data Collection and Preview Builds: Limit Dump Collection","Passed","Registry value created/modified","","Passed",""
"18.10.15.8","Administrative Templates: Windows Components","Data Collection and Preview Builds: Toggle user control over Insider builds","Passed","Registry key created","","Passed",""
"18.10.15.8","Administrative Templates: Windows Components","Data Collection and Preview Builds: Toggle user control over Insider builds","Passed","Registry value created/modified","","Passed",""
"18.10.16.1","Administrative Templates: Windows Components","Delivery Optimization: Download Mode","Passed","Registry key created","","Passed",""
"18.10.16.1","Administrative Templates: Windows Components","Delivery Optimization: Download Mode","Passed","Registry value created/modified","","Passed",""
"18.10.17.1","Administrative Templates: Windows Components","Desktop App Installer: Enable App Installer","Passed","Registry key created","","Passed",""
"18.10.17.1","Administrative Templates: Windows Components","Desktop App Installer: Enable App Installer","Passed","Registry value created/modified","","Passed",""
"18.10.17.2","Administrative Templates: Windows Components","Desktop App Installer: Enable App Installer Experimental Features","Passed","Registry value created/modified","","Passed",""
"18.10.17.3","Administrative Templates: Windows Components","Desktop App Installer: Enable App Installer Hash Override","Passed","Registry value created/modified","","Passed",""
"18.10.17.4","Administrative Templates: Windows Components","Desktop App Installer: Enable App Installer ms-appinstaller protocol","Passed","Registry value created/modified","","Passed",""
"18.10.26.1.1","Administrative Templates: Windows Components","Event Log Service: Application: Control Event Log behavior when the log file reaches its maximum size","Passed","Registry key created","","Passed",""
"18.10.26.1.1","Administrative Templates: Windows Components","Event Log Service: Application: Control Event Log behavior when the log file reaches its maximum size","Passed","Registry value created/modified","","Passed",""
"18.10.26.1.2","Administrative Templates: Windows Components","Event Log Service: Application: Specify the maximum log file size (KB)","Passed","Registry value created/modified","","Passed",""
"18.10.26.2.1","Administrative Templates: Windows Components","Event Log Service: Security: Control Event Log behavior when the log file reaches its maximum size","Passed","Registry key created","","Passed",""
"18.10.26.2.1","Administrative Templates: Windows Components","Event Log Service: Security: Control Event Log behavior when the log file reaches its maximum size","Passed","Registry value created/modified","","Passed",""
"18.10.26.2.2","Administrative Templates: Windows Components","Event Log Service: Security: Specify the maximum log file size (KB)","Passed","Registry value created/modified","","Passed",""
"18.10.26.3.1","Administrative Templates: Windows Components","Event Log Service: Setup: Control Event Log behavior when the log file reaches its maximum size","Passed","Registry key created","","Passed",""
"18.10.26.3.1","Administrative Templates: Windows Components","Event Log Service: Setup: Control Event Log behavior when the log file reaches its maximum size","Passed","Registry value created/modified","","Passed",""
"18.10.26.3.2","Administrative Templates: Windows Components","Event Log Service: Setup: Specify the maximum log file size (KB)","Passed","Registry value created/modified","","Passed",""
"18.10.26.4.1","Administrative Templates: Windows Components","Event Log Service: System: Control Event Log behavior when the log file reaches its maximum size","Passed","Registry key created","","Passed",""
"18.10.26.4.1","Administrative Templates: Windows Components","Event Log Service: System: Control Event Log behavior when the log file reaches its maximum size","Passed","Registry value created/modified","","Passed",""
"18.10.26.4.2","Administrative Templates: Windows Components","Event Log Service: System: Specify the maximum log file size (KB)","Passed","Registry value created/modified","","Passed",""
"18.10.29.2","Administrative Templates: Windows Components","File Explorer: Turn off Data Execution Prevention for Explorer","Passed","Registry value created/modified","","Passed",""
"18.10.29.3","Administrative Templates: Windows Components","File Explorer: Turn off heap termination on corruption","Passed","Registry value created/modified","","Passed",""
"18.10.29.4","Administrative Templates: Windows Components","File Explorer: Turn off shell protocol protected mode","Passed","Registry value created/modified","","Passed",""
"18.10.33.1","Administrative Templates: Windows Components","HomeGroup: Prevent the computer from joining a homegroup","Passed","Registry key created","","Passed",""
"18.10.33.1","Administrative Templates: Windows Components","HomeGroup: Prevent the computer from joining a homegroup","Passed","Registry value created/modified","","Passed",""
"18.10.35.1","Administrative Templates: Windows Components","Internet Explorer: Disable Internet Explorer 11 as a standalone browser","Passed","Registry key created","","Passed",""
"18.10.35.1","Administrative Templates: Windows Components","Internet Explorer: Disable Internet Explorer 11 as a standalone browser","Passed","Registry value created/modified","","Passed",""
"18.10.37.2","Administrative Templates: Windows Components","Location and Sensors: Turn off location","Passed","Registry key created","","Passed",""
"18.10.37.2","Administrative Templates: Windows Components","Location and Sensors: Turn off location","Passed","Registry value created/modified","","Passed",""
"18.10.41.1","Administrative Templates: Windows Components","Messaging: Allow Message Service Cloud Sync","Passed","Registry key created","","Passed",""
"18.10.41.1","Administrative Templates: Windows Components","Messaging: Allow Message Service Cloud Sync","Passed","Registry value created/modified","","Passed",""
"18.10.42.1","Administrative Templates: Windows Components","Microsoft account: Block all consumer Microsoft account user authentication","Passed","Registry key created","","Passed",""
"18.10.42.1","Administrative Templates: Windows Components","Microsoft account: Block all consumer Microsoft account user authentication","Passed","Registry value created/modified","","Passed",""
"18.10.43.5.1","Microsoft Defender Antivirus","MAPS: Configure local setting override for reporting to Microsoft MAPS","Passed","Registry key created","","Passed",""
"18.10.43.5.1","Microsoft Defender Antivirus","MAPS: Configure local setting override for reporting to Microsoft MAPS","Passed","Registry value created/modified","","Passed",""
"18.10.43.5.2","Microsoft Defender Antivirus","MAPS: Join Microsoft MAPS","Passed","Registry value created/modified","","Passed",""
"18.10.43.6.1.1","Microsoft Defender Exploit Guard","Attack Surface Reduction rules","Passed","Registry key created","","Passed",""
"18.10.43.6.1.1","Microsoft Defender Exploit Guard","Attack Surface Reduction rules","Passed","Registry value created/modified","","Passed",""
"18.10.43.6.1.2.1.1","Microsoft Defender Exploit Guard","ASR: Block all Office applications from creating child processes (Policy)","Passed","Registry key created","","Passed",""
"18.10.43.6.1.2.1.1","Microsoft Defender Exploit Guard","ASR: Block all Office applications from creating child processes (Policy)","Passed","Registry value created/modified","","Passed",""
"18.10.43.6.1.2.1.2","Microsoft Defender Exploit Guard","ASR: Block all Office applications from creating child processes","Passed","ASR rule added to list","","Passed",""
"18.10.43.6.1.2.2.1","Microsoft Defender Exploit Guard","ASR: Block Office applications from creating executable content (Policy)","Passed","Registry value created/modified","","Passed",""
"18.10.43.6.1.2.2.2","Microsoft Defender Exploit Guard","ASR: Block Office applications from creating executable content","Passed","ASR rule added to list","","Passed",""
"18.10.43.6.1.2.3.1","Microsoft Defender Exploit Guard","ASR: Block execution of potentially obfuscated scripts (Policy)","Passed","Registry value created/modified","","Passed",""
"18.10.43.6.1.2.3.2","Microsoft Defender Exploit Guard","ASR: Block execution of potentially obfuscated scripts","Passed","ASR rule added to list","","Passed",""
"18.10.43.6.1.2.4.1","Microsoft Defender Exploit Guard","ASR: Block Office applications from injecting code into other processes (Policy)","Passed","Registry value created/modified","","Passed",""
"18.10.43.6.1.2.4.2","Microsoft Defender Exploit Guard","ASR: Block Office applications from injecting code into other processes","Passed","ASR rule added to list","","Passed",""
"18.10.43.6.1.2.5.1","Microsoft Defender Exploit Guard","ASR: Block Adobe Reader from creating child processes (Policy)","Passed","Registry value created/modified","","Passed",""
"18.10.43.6.1.2.5.2","Microsoft Defender Exploit Guard","ASR: Block Adobe Reader from creating child processes","Passed","ASR rule added to list","","Passed",""
"18.10.43.6.1.2.6.1","Microsoft Defender Exploit Guard","ASR: Block Win32 API calls from Office macros (Policy)","Passed","Registry value created/modified","","Passed",""
"18.10.43.6.1.2.6.2","Microsoft Defender Exploit Guard","ASR: Block Win32 API calls from Office macros","Passed","ASR rule added to list","","Passed",""
"18.10.43.6.1.2.7.1","Microsoft Defender Exploit Guard","ASR: Block credential stealing from the Windows local security authority subsystem (lsass.exe) (Policy)","Passed","Registry value created/modified","","Passed",""
"18.10.43.6.1.2.7.2","Microsoft Defender Exploit Guard","ASR: Block credential stealing from the Windows local security authority subsystem (lsass.exe)","Passed","ASR rule added to list","","Passed",""
"18.10.43.6.1.2.8.1","Microsoft Defender Exploit Guard","ASR: Block untrusted and unsigned processes that run from USB (Policy)","Passed","Registry value created/modified","","Passed",""
"18.10.43.6.1.2.8.2","Microsoft Defender Exploit Guard","ASR: Block untrusted and unsigned processes that run from USB","Passed","ASR rule added to list","","Passed",""
"18.10.43.6.1.2.9.1","Microsoft Defender Exploit Guard","ASR: Block executable content from email client and webmail (Policy)","Passed","Registry value created/modified","","Passed",""
"18.10.43.6.1.2.9.2","Microsoft Defender Exploit Guard","ASR: Block executable content from email client and webmail","Passed","ASR rule added to list","","Passed",""
"18.10.43.6.1.2.10.1","Microsoft Defender Exploit Guard","ASR: Block JavaScript or VBScript from launching downloaded executable content (Policy)","Passed","Registry value created/modified","","Passed",""
"18.10.43.6.1.2.10.2","Microsoft Defender Exploit Guard","ASR: Block JavaScript or VBScript from launching downloaded executable content","Passed","ASR rule added to list","","Passed",""
"18.10.43.6.1.2.11.1","Microsoft Defender Exploit Guard","ASR: Block Office communication application from creating child processes (Policy)","Passed","Registry value created/modified","","Passed",""
"18.10.43.6.1.2.11.2","Microsoft Defender Exploit Guard","ASR: Block Office communication application from creating child processes","Passed","ASR rule added to list","","Passed",""
"18.10.43.6.1.2.12.1","Microsoft Defender Exploit Guard","ASR: Block persistence through WMI event subscription (Policy)","Passed","Registry value created/modified","","Passed",""
"18.10.43.6.1.2.12.2","Microsoft Defender Exploit Guard","ASR: Block persistence through WMI event subscription","Passed","ASR rule added to list","","Passed",""
"18.10.43.6.1.2.13.1","Microsoft Defender Exploit Guard","ASR: Block abuse of exploited vulnerable signed drivers (Policy)","Passed","Registry value created/modified","","Passed",""
"18.10.43.6.1.2.13.1","Microsoft Defender Exploit Guard","ASR: Block abuse of exploited vulnerable signed drivers","Passed","ASR rule added to list","","Passed",""
"18.10.43.6.3.1","Microsoft Defender Exploit Guard","Network Protection: Prevent users and apps from accessing dangerous websites","Passed","Registry key created","","Passed",""
"18.10.43.6.3.1","Microsoft Defender Exploit Guard","Network Protection: Prevent users and apps from accessing dangerous websites","Passed","Registry value created/modified","","Passed",""
"18.10.43.7.1","Microsoft Defender Antivirus","MpEngine: Enable file hash computation feature","Passed","Registry key created","","Passed",""
"18.10.43.7.1","Microsoft Defender Antivirus","MpEngine: Enable file hash computation feature","Passed","Registry value created/modified","","Passed",""
"18.10.43.10.1","Microsoft Defender Antivirus","Real-time Protection: Scan all downloaded files and attachments","Passed","Registry key created","","Passed",""
"18.10.43.10.1","Microsoft Defender Antivirus","Real-time Protection: Scan all downloaded files and attachments","Passed","Registry value created/modified","","Passed",""
"18.10.43.10.2","Microsoft Defender Antivirus","Real-time Protection: Turn off real-time protection","Passed","Registry value created/modified","","Passed",""
"18.10.43.10.3","Microsoft Defender Antivirus","Real-time Protection: Turn on behavior monitoring (Policy)","Passed","Registry value created/modified","","Passed",""
"18.10.43.10.4","Microsoft Defender Antivirus","Real-time Protection: Turn on script scanning","Passed","Registry value created/modified","","Passed",""
"18.10.43.12.1","Microsoft Defender Antivirus","Reporting: Configure Watson events","Passed","Registry key created","","Passed",""
"18.10.43.12.1","Microsoft Defender Antivirus","Reporting: Configure Watson events","Passed","Registry value created/modified","","Passed",""
"18.10.43.13.1","Microsoft Defender Antivirus","Scan: Scan removable drives","Passed","Registry key created","","Passed",""
"18.10.43.13.1","Microsoft Defender Antivirus","Scan: Scan removable drives","Passed","Registry value created/modified","","Passed",""
"18.10.43.13.2","Microsoft Defender Antivirus","Scan: Turn on e-mail scanning","Passed","Registry value created/modified","","Passed",""
"18.10.43.15","Microsoft Defender Antivirus","Configure detection for potentially unwanted applications","Passed","Registry value created/modified","","Passed",""
"18.10.43.16","Microsoft Defender Antivirus","Turn off Microsoft Defender Antivirus","Passed","Registry value created/modified","","Passed",""
"18.10.44.1","Microsoft Defender Application Guard","Allow auditing events in Microsoft Defender Application Guard","Passed","Registry key created","","Passed",""
"18.10.44.1","Microsoft Defender Application Guard","Allow auditing events in Microsoft Defender Application Guard","Passed","Registry value created/modified","","Passed",""
"18.10.44.2","Microsoft Defender Application Guard","Allow camera and microphone access in Microsoft Defender Application Guard","Passed","Registry value created/modified","","Passed",""
"18.10.44.3","Microsoft Defender Application Guard","Allow data persistence for Microsoft Defender Application Guard","Passed","Registry value created/modified","","Passed",""
"18.10.44.4","Microsoft Defender Application Guard","Allow files to download and save to the host operating system from Microsoft Defender Application Guard","Passed","Registry value created/modified","","Passed",""
"18.10.44.5","Microsoft Defender Application Guard","Configure Microsoft Defender Application Guard clipboard settings: Clipboard behavior setting","Passed","Registry value created/modified","","Passed",""
"18.10.44.6","Microsoft Defender Application Guard","Turn on Microsoft Defender Application Guard in Managed Mode","Passed","Registry value created/modified","","Passed",""
"18.10.50.1","Administrative Templates: Windows Components","News and interests: Enable news and interests on the taskbar","Passed","Registry key created","","Passed",""
"18.10.50.1","Administrative Templates: Windows Components","News and interests: Enable news and interests on the taskbar","Passed","Registry value created/modified","","Passed",""
"18.10.51.1","Administrative Templates: Windows Components","OneDrive: Prevent the usage of OneDrive for file storage","Passed","Registry key created","","Passed",""
"18.10.51.1","Administrative Templates: Windows Components","OneDrive: Prevent the usage of OneDrive for file storage","Passed","Registry value created/modified","","Passed",""
"18.10.56.1","Administrative Templates: Windows Components","Push To Install: Turn off Push To Install service","Passed","Registry key created","","Passed",""
"18.10.56.1","Administrative Templates: Windows Components","Push To Install: Turn off Push To Install service","Passed","Registry value created/modified","","Passed",""
"18.10.57.2.2","Administrative Templates: Windows Components","Remote Desktop Connection Client: Do not allow passwords to be saved","Passed","Registry value created/modified","","Passed",""
"18.10.57.3.2.1","Administrative Templates: Windows Components","Remote Desktop Session Host: Allow users to connect remotely by using Remote Desktop Services","Passed","Registry value created/modified","","Passed",""
"18.10.57.3.3.1","Administrative Templates: Windows Components","Remote Desktop Session Host: Device and Resource Redirection: Allow UI Automation redirection","Passed","Registry value created/modified","","Passed",""
"18.10.57.3.3.2","Administrative Templates: Windows Components","Remote Desktop Session Host: Device and Resource Redirection: Do not allow COM port redirection","Passed","Registry value created/modified","","Passed",""
"18.10.57.3.3.3","Administrative Templates: Windows Components","Remote Desktop Session Host: Device and Resource Redirection: Do not allow drive redirection","Passed","Registry value created/modified","","Passed",""
"18.10.57.3.3.4","Administrative Templates: Windows Components","Remote Desktop Session Host: Device and Resource Redirection: Do not allow location redirection","Passed","Registry value created/modified","","Passed",""
"18.10.57.3.3.5","Administrative Templates: Windows Components","Remote Desktop Session Host: Device and Resource Redirection: Do not allow LPT port redirection","Passed","Registry value created/modified","","Passed",""
"18.10.57.3.3.6","Administrative Templates: Windows Components","Remote Desktop Session Host: Device and Resource Redirection: Do not allow supported Plug and Play device redirection","Passed","Registry value created/modified","","Passed",""
"18.10.57.3.3.7","Administrative Templates: Windows Components","Remote Desktop Session Host: Do not allow WebAuthn redirection","Passed","Registry value created/modified","","Passed",""
"18.10.57.3.9.1","Administrative Templates: Windows Components","Remote Desktop Session Host: Security: Always prompt for password upon connection","Passed","Registry value created/modified","","Passed",""
"18.10.57.3.9.2","Administrative Templates: Windows Components","Remote Desktop Session Host: Security: Require secure RPC communication","Passed","Registry value created/modified","","Passed",""
"18.10.57.3.9.3","Administrative Templates: Windows Components","Remote Desktop Session Host: Security: Require use of specific security layer for remote (RDP) connections","Passed","Registry value created/modified","","Passed",""
"18.10.57.3.9.4","Administrative Templates: Windows Components","Remote Desktop Session Host: Security: Require user authentication for remote connections by using Network Level Authentication","Passed","Registry value created/modified","","Passed",""
"18.10.57.3.9.5","Administrative Templates: Windows Components","Remote Desktop Session Host: Security: Set client connection encryption level","Passed","Registry value created/modified","","Passed",""
"18.10.57.3.10.1","Administrative Templates: Windows Components","Remote Desktop Session Host: Session Time Limits: Set time limit for active but idle Remote Desktop Services sessions","Passed","Registry value created/modified","","Passed",""
"18.10.57.3.10.2","Administrative Templates: Windows Components","Remote Desktop Session Host: Session Time Limits: Set time limit for disconnected sessions","Passed","Registry value created/modified","","Passed",""
"18.10.57.3.11.1","Administrative Templates: Windows Components","Remote Desktop Session Host: Temporary folders: Do not delete temp folders upon exit","Passed","Registry value created/modified","","Passed",""
"18.10.58.1","Administrative Templates: Windows Components","RSS Feeds: Prevent downloading of enclosures","Passed","Registry key created","","Passed",""
"18.10.58.1","Administrative Templates: Windows Components","RSS Feeds: Prevent downloading of enclosures","Passed","Registry value created/modified","","Passed",""
"18.10.59.2","Administrative Templates: Windows Components","Search: Allow Cloud Search","Passed","Registry key created","","Passed",""
"18.10.59.2","Administrative Templates: Windows Components","Search: Allow Cloud Search","Passed","Registry value created/modified","","Passed",""
"18.10.59.3","Administrative Templates: Windows Components","Search: Allow Cortana","Passed","Registry value created/modified","","Passed",""
"18.10.59.4","Administrative Templates: Windows Components","Search: Allow Cortana above lock screen","Passed","Registry value created/modified","","Passed",""
"18.10.59.5","Administrative Templates: Windows Components","Search: Allow indexing of encrypted files","Passed","Registry value created/modified","","Passed",""
"18.10.59.7","Administrative Templates: Windows Components","Search: Allow search highlights","Passed","Registry value created/modified","","Passed",""
"18.10.59.6","Administrative Templates: Windows Components","Search: Allow search and Cortana to use location","Passed","Registry value created/modified","","Passed",""
"18.10.63.1","Administrative Templates: Windows Components","Software Protection Platform: Turn off KMS Client Online AVS Validation","Passed","Registry key created","","Passed",""
"18.10.63.1","Administrative Templates: Windows Components","Software Protection Platform: Turn off KMS Client Online AVS Validation","Passed","Registry value created/modified","","Passed",""
"18.10.66.1","Administrative Templates: Windows Components","Store: Disable all apps from Microsoft Store","Passed","Registry key created","","Passed",""
